0,1,2,3,4,5,6,7,8
OPP-000339,ACC-000009,PROD-0020,Renewal,2024-01-16 19:09:25,,Qualified,13187.3095703125,0.46000000834465027
OPP-000340,ACC-000041,PROD-0067,Upsell,2021-07-08 18:47:20,,Negotiation,37395.7890625,0.8500000238418579
OPP-000342,ACC-000037,PROD-0097,Expansion,2023-10-26 20:06:11,,Proposal,87496.453125,0.3199999928474426
OPP-000343,ACC-000039,PROD-0085,Renewal,2022-09-03 14:31:50,,Proposal,38618.94921875,0.5899999737739563
OPP-000344,ACC-000017,PROD-0014,Upsell,2024-02-16 08:16:53,,Qualified,20968.83984375,0.3700000047683716
OPP-000345,ACC-000022,PROD-0027,Expansion,2024-03-01 02:57:22,,Proposal,5083.169921875,0.3799999952316284
OPP-000346,ACC-000052,PROD-0046,Renewal,2023-11-11 16:38:56,,Qualified,39899.01171875,0.4399999976158142
OPP-000348,ACC-000016,PROD-0063,Renewal,2022-05-17 03:01:11,,Negotiation,32087.51953125,0.6800000071525574
OPP-000349,ACC-000029,PROD-0066,Renewal,2021-09-12 13:33:14,,Proposal,16814.529296875,0.5400000214576721
OPP-000350,ACC-000008,PROD-0003,Expansion,2022-04-11 17:03:47,,Open,32175.240234375,0.6800000071525574
OPP-000351,ACC-000025,PROD-0069,Cross-sell,2022-02-13 21:07:10,,Negotiation,15156.4599609375,0.8299999833106995
OPP-000352,ACC-000057,PROD-0054,Expansion,2021-09-22 02:39:40,,Open,60130.4296875,0.23999999463558197
OPP-000353,ACC-000050,PROD-0028,New Business,2024-04-08 09:39:22,,Qualified,86780.796875,0.28999999165534973
OPP-000355,ACC-000045,PROD-0090,Cross-sell,2022-02-09 09:40:47,,Qualified,29400.5703125,0.3700000047683716
OPP-000356,ACC-000009,PROD-0048,New Business,2025-02-13 22:47:31,,Proposal,70113.328125,0.3100000023841858
OPP-000357,ACC-000009,PROD-0012,Upsell,2021-08-17 22:53:05,,Open,68382.796875,0.6700000166893005
OPP-000359,ACC-000032,PROD-0052,Renewal,2025-01-20 09:10:17,,Qualified,2163.320068359375,0.4000000059604645
OPP-000361,ACC-000061,PROD-0007,Upsell,2022-11-24 22:26:41,,Qualified,29925.609375,0.44999998807907104
OPP-000363,ACC-000011,PROD-0089,Renewal,2021-09-12 17:45:02,,Proposal,50377.76953125,0.33000001311302185
OPP-000364,ACC-000022,PROD-0082,Upsell,2021-12-14 17:21:16,,Negotiation,91818.1015625,0.6100000143051147
OPP-000365,ACC-000024,PROD-0054,Cross-sell,2023-04-07 07:00:34,,Proposal,12258.740234375,0.3799999952316284
OPP-000368,ACC-000035,PROD-0007,Upsell,2024-02-02 20:48:22,,Proposal,58130.62890625,0.5199999809265137
OPP-000369,ACC-000004,PROD-0037,Expansion,2024-04-20 06:47:03,,Negotiation,7323.56005859375,0.8100000023841858
OPP-000370,ACC-000054,PROD-0043,Cross-sell,2024-06-06 19:13:30,,Proposal,28169.609375,0.4399999976158142
OPP-000371,ACC-000004,PROD-0026,Cross-sell,2024-06-19 17:54:33,,Proposal,11207.8203125,0.5799999833106995
OPP-000372,ACC-000032,PROD-0058,Cross-sell,2024-01-08 19:46:49,,Negotiation,10029.83984375,0.8399999737739563
OPP-000373,ACC-000043,PROD-0014,Upsell,2023-12-04 13:58:12,,Proposal,69697.5703125,0.36000001430511475
OPP-000374,ACC-000007,PROD-0047,Renewal,2024-11-02 14:40:58,,Open,98114.3125,0.4099999964237213
OPP-000375,ACC-000053,PROD-0050,Upsell,2023-11-18 21:12:50,,Negotiation,73848.46875,0.6200000047683716
OPP-000376,ACC-000056,PROD-0006,Cross-sell,2022-03-31 04:23:54,,Negotiation,33951.109375,0.7099999785423279
OPP-000377,ACC-000035,PROD-0009,Renewal,2023-06-05 21:57:12,,Negotiation,33387.76171875,0.8899999856948853
OPP-000378,ACC-000016,PROD-0075,Upsell,2024-09-04 14:57:19,,Proposal,17146.349609375,0.41999998688697815
OPP-000379,ACC-000050,PROD-0090,Upsell,2023-12-14 23:09:24,,Negotiation,5288.1201171875,0.7300000190734863
OPP-000381,ACC-000011,PROD-0060,Renewal,2021-11-20 05:43:42,,Open,43569.75,0.4399999976158142
OPP-000383,ACC-000016,PROD-0001,Renewal,2022-11-12 01:23:59,,Proposal,82000.2578125,0.30000001192092896
OPP-000385,ACC-000051,PROD-0061,Cross-sell,2023-02-07 05:36:42,,Open,12966.1904296875,0.5600000023841858
OPP-000386,ACC-000031,PROD-0084,Expansion,2024-12-23 19:24:54,,Open,1108.5699462890625,0.46000000834465027
OPP-000387,ACC-000004,PROD-0019,Expansion,2021-10-11 16:31:31,,Negotiation,20152.75,0.8899999856948853
OPP-000388,ACC-000023,PROD-0095,Renewal,2024-09-18 18:29:44,,Open,98560.109375,0.1599999964237213
OPP-000389,ACC-000028,PROD-0016,Upsell,2023-04-23 09:30:58,,Proposal,63458.78125,0.4099999964237213
OPP-000390,ACC-000026,PROD-0052,Renewal,2025-01-28 14:35:26,,Open,30303.5703125,0.46000000834465027
OPP-000391,ACC-000013,PROD-0037,Cross-sell,2023-10-31 16:46:42,,Negotiation,2729.070068359375,0.8500000238418579
OPP-000392,ACC-000061,PROD-0018,New Business,2021-10-07 10:20:26,,Open,20431.390625,0.3799999952316284
OPP-000393,ACC-000006,PROD-0075,Expansion,2022-09-26 11:19:25,,Negotiation,98423.359375,0.6899999976158142
OPP-000396,ACC-000003,PROD-0018,Upsell,2025-02-22 14:46:45,,Negotiation,57610.23828125,0.699999988079071
OPP-000398,ACC-000039,PROD-0024,Upsell,2023-09-25 07:40:44,,Negotiation,40889.05078125,0.8899999856948853
OPP-000399,ACC-000046,PROD-0065,Renewal,2023-04-02 07:44:30,,Open,85453.3125,0.5099999904632568
OPP-000404,ACC-000062,PROD-0084,Cross-sell,2024-08-05 03:58:47,,Qualified,88031.71875,0.27000001072883606
OPP-000407,ACC-000008,PROD-0094,Upsell,2024-07-27 09:10:09,,Negotiation,96750.4765625,0.699999988079071
OPP-000408,ACC-000061,PROD-0036,Upsell,2024-06-02 08:37:16,,Negotiation,88197.34375,0.7900000214576721
OPP-000409,ACC-000015,PROD-0007,Expansion,2024-01-24 01:29:15,,Negotiation,63702.37109375,0.7200000286102295
OPP-000410,ACC-000035,PROD-0083,Cross-sell,2025-06-18 07:44:02,,Proposal,14892.7197265625,0.49000000953674316
OPP-000411,ACC-000056,PROD-0098,Renewal,2024-11-03 23:23:22,,Negotiation,89518.8203125,0.8600000143051147
OPP-000413,ACC-000016,PROD-0002,Renewal,2023-04-22 23:26:28,,Proposal,50222.26953125,0.4300000071525574
OPP-000415,ACC-000023,PROD-0083,Cross-sell,2022-11-02 05:16:39,,Qualified,41148.0703125,0.46000000834465027
OPP-000417,ACC-000058,PROD-0086,Cross-sell,2023-12-09 00:36:08,,Negotiation,9690.3798828125,0.6499999761581421
OPP-000418,ACC-000060,PROD-0052,Expansion,2024-02-21 17:57:17,,Proposal,19223.470703125,0.4300000071525574
OPP-000420,ACC-000036,PROD-0083,Upsell,2024-02-07 20:07:09,,Qualified,96778.140625,0.3799999952316284
OPP-000422,ACC-000054,PROD-0064,Cross-sell,2023-09-13 21:45:55,,Negotiation,55355.421875,0.7599999904632568
OPP-000424,ACC-000036,PROD-0075,Cross-sell,2023-08-10 18:51:45,,Proposal,95386.34375,0.5899999737739563
OPP-000425,ACC-000023,PROD-0012,Renewal,2023-08-02 15:37:32,,Proposal,8947.599609375,0.5899999737739563
OPP-000427,ACC-000061,PROD-0058,New Business,2025-04-01 07:05:55,,Open,64305.75,0.699999988079071
OPP-000429,ACC-000054,PROD-0081,New Business,2024-07-03 07:46:10,,Open,17920.619140625,0.550000011920929
OPP-000431,ACC-000057,PROD-0006,Expansion,2021-07-01 00:40:11,,Open,2961.47998046875,0.18000000715255737
OPP-000432,ACC-000046,PROD-0055,Upsell,2021-12-29 04:48:37,,Negotiation,45672.0,0.6899999976158142
OPP-000433,ACC-000002,PROD-0090,Renewal,2021-08-04 20:01:17,,Negotiation,88528.828125,0.6899999976158142
OPP-000434,ACC-000061,PROD-0085,New Business,2023-06-20 17:55:17,,Proposal,90227.8515625,0.5699999928474426
OPP-000436,ACC-000018,PROD-0049,Upsell,2021-12-28 18:19:06,,Open,97543.1328125,0.5
OPP-000437,ACC-000043,PROD-0096,Upsell,2024-08-17 04:32:33,,Negotiation,20631.619140625,0.8799999952316284
OPP-000438,ACC-000023,PROD-0084,Expansion,2025-02-05 00:03:44,,Open,85612.921875,0.6000000238418579
OPP-000441,ACC-000054,PROD-0084,Expansion,2023-04-02 18:18:05,,Negotiation,87255.4921875,0.8600000143051147
OPP-000442,ACC-000003,PROD-0046,New Business,2021-09-07 05:48:02,,Qualified,32593.599609375,0.20999999344348907
OPP-000444,ACC-000013,PROD-0073,Renewal,2023-11-16 03:31:59,,Qualified,45236.8203125,0.23999999463558197
OPP-000445,ACC-000021,PROD-0035,Cross-sell,2024-12-01 17:12:33,,Negotiation,24927.220703125,0.7699999809265137
OPP-000447,ACC-000062,PROD-0072,Expansion,2021-07-16 02:55:17,,Negotiation,34998.3515625,0.6800000071525574
OPP-000448,ACC-000044,PROD-0088,Expansion,2024-03-19 17:42:38,,Qualified,82612.046875,0.44999998807907104
OPP-000450,ACC-000026,PROD-0046,New Business,2022-09-09 01:32:00,,Open,15749.73046875,0.36000001430511475
OPP-000453,ACC-000006,PROD-0075,Cross-sell,2022-10-08 01:07:39,,Negotiation,8760.849609375,0.7099999785423279
OPP-000454,ACC-000049,PROD-0088,Renewal,2023-08-24 16:29:14,,Qualified,70155.21875,0.3400000035762787
OPP-000456,ACC-000021,PROD-0061,Expansion,2024-10-02 02:46:37,,Open,76344.0,0.25
OPP-000457,ACC-000017,PROD-0068,Renewal,2021-07-08 02:19:08,,Proposal,39833.23828125,0.49000000953674316
OPP-000458,ACC-000006,PROD-0078,Expansion,2021-12-22 09:52:15,,Open,2997.580078125,0.6100000143051147
OPP-000460,ACC-000059,PROD-0017,Renewal,2022-12-10 20:36:40,,Qualified,44630.609375,0.25
OPP-000461,ACC-000018,PROD-0030,Upsell,2023-03-05 19:31:04,,Proposal,53528.671875,0.44999998807907104
OPP-000463,ACC-000010,PROD-0071,Expansion,2024-02-10 11:37:30,,Qualified,11599.6298828125,0.4300000071525574
OPP-000464,ACC-000030,PROD-0024,Cross-sell,2021-08-12 19:18:12,,Proposal,11909.7099609375,0.47999998927116394
OPP-000465,ACC-000013,PROD-0011,Expansion,2025-01-11 02:31:54,,Qualified,65042.78125,0.3100000023841858
OPP-000466,ACC-000006,PROD-0005,Expansion,2022-03-28 09:39:21,,Qualified,66782.7734375,0.4000000059604645
OPP-000467,ACC-000002,PROD-0053,Upsell,2022-04-25 23:09:14,,Qualified,12354.5400390625,0.23999999463558197
OPP-000469,ACC-000006,PROD-0096,Upsell,2022-12-05 12:55:40,,Qualified,49428.01171875,0.23000000417232513
OPP-000471,ACC-000023,PROD-0018,Renewal,2023-07-12 20:10:47,,Proposal,49245.0703125,0.38999998569488525
OPP-000472,ACC-000054,PROD-0094,Expansion,2025-05-21 18:45:47,,Negotiation,6591.490234375,0.6499999761581421
OPP-000473,ACC-000009,PROD-0100,Upsell,2023-07-05 16:23:16,,Open,25159.55078125,0.4000000059604645
OPP-000477,ACC-000005,PROD-0032,Expansion,2024-02-27 21:27:28,,Proposal,45194.30859375,0.5600000023841858
OPP-000480,ACC-000008,PROD-0093,Renewal,2025-04-20 08:22:05,,Qualified,23004.099609375,0.3700000047683716
OPP-000481,ACC-000006,PROD-0084,Renewal,2022-12-01 03:31:20,,Qualified,99045.359375,0.3400000035762787
OPP-000482,ACC-000046,PROD-0040,Renewal,2023-06-16 23:51:46,,Open,48732.12890625,0.12999999523162842
OPP-000484,ACC-000051,PROD-0004,Upsell,2023-04-02 15:01:03,,Qualified,83957.0390625,0.3400000035762787
OPP-000485,ACC-000006,PROD-0098,Cross-sell,2025-06-08 20:14:46,,Proposal,62599.359375,0.38999998569488525
OPP-000486,ACC-000039,PROD-0061,Renewal,2024-08-25 03:17:28,,Proposal,35067.6015625,0.33000001311302185
OPP-000487,ACC-000006,PROD-0031,Cross-sell,2021-09-23 14:23:27,,Open,69121.7578125,0.5099999904632568
OPP-000488,ACC-000016,PROD-0075,Cross-sell,2025-01-15 20:43:38,,Open,14312.73046875,0.3400000035762787
OPP-000489,ACC-000015,PROD-0004,Renewal,2023-09-16 00:44:48,,Negotiation,21539.849609375,0.7400000095367432
OPP-000490,ACC-000019,PROD-0006,Expansion,2022-10-06 14:04:21,,Qualified,22524.130859375,0.49000000953674316
OPP-000491,ACC-000062,PROD-0009,Renewal,2023-11-23 04:19:01,,Negotiation,88688.890625,0.6000000238418579
OPP-000494,ACC-000017,PROD-0062,Renewal,2023-10-09 00:59:15,,Negotiation,32006.1796875,0.8700000047683716
OPP-000495,ACC-000060,PROD-0003,Upsell,2021-07-27 15:36:09,,Open,56314.5390625,0.6800000071525574
OPP-000496,ACC-000044,PROD-0078,Expansion,2022-05-18 02:18:59,,Qualified,40754.890625,0.4300000071525574
OPP-000499,ACC-000029,PROD-0022,Expansion,2025-05-21 19:38:07,,Proposal,28795.8203125,0.36000001430511475
OPP-000500,ACC-000045,PROD-0075,Cross-sell,2025-04-08 01:52:01,,Open,84950.25,0.38999998569488525
OPP-000501,ACC-000054,PROD-0094,New Business,2024-11-15 18:39:43,,Qualified,83430.453125,0.3799999952316284
OPP-000503,ACC-000027,PROD-0046,Cross-sell,2022-02-15 12:13:09,,Qualified,55736.30078125,0.47999998927116394
OPP-000505,ACC-000039,PROD-0060,New Business,2021-08-15 23:56:55,,Negotiation,45414.5,0.7300000190734863
OPP-000507,ACC-000055,PROD-0089,Upsell,2024-02-26 19:44:46,,Proposal,88818.890625,0.46000000834465027
OPP-000508,ACC-000008,PROD-0098,Cross-sell,2023-10-06 12:52:35,,Qualified,50459.51953125,0.25999999046325684
OPP-000510,ACC-000034,PROD-0043,Cross-sell,2023-12-02 13:28:02,,Proposal,75676.9765625,0.5099999904632568
OPP-000511,ACC-000044,PROD-0021,New Business,2024-01-25 11:27:17,,Negotiation,37785.578125,0.7300000190734863
OPP-000512,ACC-000062,PROD-0031,Upsell,2023-02-23 17:48:44,,Proposal,55267.7109375,0.3499999940395355
OPP-000514,ACC-000005,PROD-0077,Expansion,2021-12-27 02:00:45,,Qualified,32944.44921875,0.41999998688697815
OPP-000515,ACC-000061,PROD-0033,Renewal,2025-03-02 16:07:04,,Open,89905.0,0.6399999856948853
OPP-000517,ACC-000053,PROD-0027,New Business,2022-10-20 11:17:35,,Proposal,32515.560546875,0.41999998688697815
OPP-000518,ACC-000001,PROD-0099,Upsell,2024-06-28 03:57:28,,Open,40594.33984375,0.5
OPP-000519,ACC-000038,PROD-0055,New Business,2025-02-20 03:33:25,,Qualified,36873.87890625,0.23999999463558197
OPP-000520,ACC-000047,PROD-0005,Upsell,2022-10-30 03:06:58,,Qualified,60929.8203125,0.3499999940395355
OPP-000525,ACC-000001,PROD-0013,Cross-sell,2023-01-26 19:22:07,,Proposal,65232.5390625,0.3799999952316284
OPP-000526,ACC-000056,PROD-0035,Cross-sell,2023-05-31 14:01:04,,Qualified,16576.849609375,0.4300000071525574
OPP-000527,ACC-000039,PROD-0040,New Business,2025-01-07 02:08:40,,Open,70453.6171875,0.6600000262260437
OPP-000528,ACC-000005,PROD-0044,Cross-sell,2022-10-11 16:32:41,,Negotiation,61656.171875,0.6600000262260437
OPP-000530,ACC-000006,PROD-0088,Cross-sell,2022-10-11 04:58:19,,Proposal,51348.51953125,0.41999998688697815
OPP-000531,ACC-000050,PROD-0010,Expansion,2022-03-27 10:40:37,,Qualified,32512.30078125,0.41999998688697815
OPP-000534,ACC-000005,PROD-0081,Expansion,2024-10-18 19:51:23,,Proposal,61274.1484375,0.49000000953674316
OPP-000535,ACC-000009,PROD-0036,Expansion,2022-05-08 12:30:13,,Qualified,30111.55078125,0.3499999940395355
OPP-000536,ACC-000027,PROD-0025,Upsell,2025-05-17 10:01:42,,Negotiation,54341.0,0.7099999785423279
OPP-000537,ACC-000061,PROD-0095,Renewal,2021-11-19 10:15:38,,Open,90350.4609375,0.25
OPP-000538,ACC-000052,PROD-0037,Expansion,2023-05-18 22:49:34,,Negotiation,73018.3828125,0.7699999809265137
OPP-000539,ACC-000022,PROD-0003,Expansion,2023-08-23 14:34:42,,Negotiation,34662.55859375,0.8899999856948853
OPP-000540,ACC-000055,PROD-0072,Upsell,2021-08-06 07:21:52,,Proposal,98880.921875,0.5600000023841858
OPP-000541,ACC-000056,PROD-0002,Renewal,2024-11-20 19:33:01,,Proposal,80860.1875,0.5899999737739563
OPP-000542,ACC-000039,PROD-0013,Renewal,2023-07-18 08:43:00,,Open,33485.58984375,0.25999999046325684
OPP-000543,ACC-000003,PROD-0098,New Business,2025-05-04 08:55:35,,Proposal,28122.900390625,0.5799999833106995
OPP-000544,ACC-000019,PROD-0095,Renewal,2023-08-14 09:06:17,,Proposal,67029.2421875,0.4300000071525574
OPP-000547,ACC-000014,PROD-0068,Renewal,2024-08-09 09:06:39,,Qualified,11160.26953125,0.33000001311302185
OPP-000549,ACC-000019,PROD-0034,Expansion,2022-10-23 16:44:24,,Qualified,21236.609375,0.3100000023841858
OPP-000550,ACC-000028,PROD-0074,Cross-sell,2024-10-15 07:42:09,,Negotiation,88411.3984375,0.6000000238418579
OPP-000551,ACC-000022,PROD-0053,Upsell,2022-11-19 01:46:20,,Qualified,79307.7890625,0.20999999344348907
OPP-000553,ACC-000052,PROD-0058,Cross-sell,2025-03-13 20:45:03,,Negotiation,84603.9609375,0.6700000166893005
OPP-000554,ACC-000021,PROD-0091,Expansion,2021-11-28 04:48:45,,Open,75801.421875,0.6200000047683716
OPP-000557,ACC-000055,PROD-0098,Upsell,2022-05-13 07:39:31,,Open,58232.44921875,0.46000000834465027
OPP-000558,ACC-000001,PROD-0098,Upsell,2024-07-28 03:40:48,,Qualified,86105.78125,0.4099999964237213
OPP-000559,ACC-000034,PROD-0049,Cross-sell,2021-08-24 08:30:22,,Open,89261.8203125,0.33000001311302185
OPP-000560,ACC-000028,PROD-0028,New Business,2023-06-12 04:13:28,,Negotiation,21917.19921875,0.7099999785423279
OPP-000562,ACC-000027,PROD-0012,Cross-sell,2025-03-03 00:11:24,,Qualified,45400.828125,0.33000001311302185
OPP-000563,ACC-000023,PROD-0060,Expansion,2023-09-18 00:09:26,,Open,67845.0,0.6299999952316284
OPP-000564,ACC-000021,PROD-0090,Upsell,2021-12-25 12:24:27,,Proposal,90271.15625,0.5699999928474426
OPP-000565,ACC-000051,PROD-0064,Upsell,2021-07-04 22:57:21,,Negotiation,27988.880859375,0.75
OPP-000566,ACC-000022,PROD-0018,Expansion,2022-10-24 15:57:09,,Negotiation,45166.390625,0.6100000143051147
OPP-000567,ACC-000049,PROD-0031,Renewal,2025-06-15 21:47:04,,Open,42569.26953125,0.38999998569488525
OPP-000568,ACC-000056,PROD-0062,New Business,2021-09-04 23:17:05,,Open,8971.1904296875,0.46000000834465027
OPP-000571,ACC-000017,PROD-0044,New Business,2021-11-10 20:09:12,,Proposal,65814.71875,0.3700000047683716
OPP-000572,ACC-000056,PROD-0087,Renewal,2022-11-28 07:40:17,,Open,98401.4765625,0.47999998927116394
OPP-000573,ACC-000062,PROD-0005,Cross-sell,2023-06-23 20:07:26,,Open,85691.25,0.4399999976158142
OPP-000574,ACC-000020,PROD-0075,New Business,2025-04-09 20:58:52,,Qualified,82622.7109375,0.4300000071525574
OPP-000575,ACC-000038,PROD-0095,Cross-sell,2021-09-08 05:56:39,,Negotiation,9589.599609375,0.8199999928474426
OPP-000576,ACC-000029,PROD-0036,Cross-sell,2021-12-05 17:40:51,,Open,31883.939453125,0.2800000011920929
OPP-000577,ACC-000049,PROD-0083,Renewal,2023-09-15 06:16:21,,Proposal,67224.03125,0.4399999976158142
OPP-000579,ACC-000038,PROD-0048,Upsell,2024-08-29 18:01:25,,Proposal,7712.14013671875,0.5099999904632568
OPP-000581,ACC-000016,PROD-0080,Expansion,2023-12-12 18:43:12,,Open,91547.953125,0.14000000059604645
OPP-000583,ACC-000017,PROD-0059,Upsell,2024-03-16 23:48:53,,Qualified,34618.83984375,0.28999999165534973
OPP-000584,ACC-000013,PROD-0042,New Business,2025-04-14 10:57:15,,Negotiation,11208.0498046875,0.8700000047683716
OPP-000585,ACC-000015,PROD-0065,Expansion,2022-05-20 13:20:35,,Qualified,83991.96875,0.41999998688697815
OPP-000586,ACC-000056,PROD-0053,Renewal,2022-11-09 01:00:58,,Negotiation,48427.53125,0.7099999785423279
OPP-000589,ACC-000045,PROD-0016,Upsell,2023-10-03 10:24:33,,Proposal,33458.96875,0.5400000214576721
OPP-000590,ACC-000020,PROD-0091,Cross-sell,2022-11-06 08:29:43,,Qualified,91750.703125,0.3100000023841858
OPP-000591,ACC-000034,PROD-0015,New Business,2024-10-11 01:19:12,,Open,76031.9375,0.20999999344348907
OPP-000592,ACC-000015,PROD-0040,Cross-sell,2023-05-14 19:42:40,,Proposal,55225.4296875,0.3100000023841858
OPP-000593,ACC-000035,PROD-0009,Renewal,2024-05-06 03:02:48,,Negotiation,19718.779296875,0.6899999976158142
OPP-000594,ACC-000011,PROD-0014,New Business,2021-12-28 08:04:12,,Proposal,57849.08984375,0.3700000047683716
OPP-000596,ACC-000006,PROD-0038,Cross-sell,2022-02-28 05:36:21,,Open,20467.5390625,0.15000000596046448
OPP-000599,ACC-000021,PROD-0041,Renewal,2023-11-14 22:05:22,,Open,24500.7109375,0.5799999833106995
OPP-000601,ACC-000022,PROD-0020,New Business,2022-05-15 11:29:30,,Open,68759.15625,0.6600000262260437
OPP-000602,ACC-000007,PROD-0089,Renewal,2023-10-19 08:39:55,,Open,69312.1484375,0.1599999964237213
OPP-000603,ACC-000045,PROD-0094,Expansion,2022-12-24 18:32:08,,Qualified,16843.689453125,0.23999999463558197
OPP-000605,ACC-000042,PROD-0049,Upsell,2022-08-23 15:17:01,,Proposal,78130.578125,0.3100000023841858
OPP-000606,ACC-000037,PROD-0091,Cross-sell,2022-02-03 11:20:59,,Qualified,2101.1201171875,0.4399999976158142
OPP-000607,ACC-000060,PROD-0082,Expansion,2024-06-26 17:56:16,,Open,76246.2734375,0.4300000071525574
OPP-000608,ACC-000002,PROD-0006,Renewal,2024-11-28 13:07:38,,Qualified,91374.03125,0.3499999940395355
OPP-000609,ACC-000052,PROD-0025,Cross-sell,2022-09-11 14:42:50,,Open,15330.0595703125,0.3100000023841858
OPP-000610,ACC-000003,PROD-0043,Cross-sell,2023-12-07 09:05:32,,Proposal,70943.2109375,0.49000000953674316
OPP-000611,ACC-000025,PROD-0006,Cross-sell,2022-07-13 21:28:09,,Proposal,18176.75,0.3499999940395355
OPP-000612,ACC-000055,PROD-0039,New Business,2022-03-21 15:19:22,,Open,45664.359375,0.5799999833106995
OPP-000613,ACC-000046,PROD-0075,Cross-sell,2021-10-17 05:51:20,,Negotiation,63821.87109375,0.7200000286102295
OPP-000615,ACC-000033,PROD-0072,Upsell,2025-04-14 14:57:46,,Proposal,92747.859375,0.5600000023841858
OPP-000618,ACC-000054,PROD-0076,Renewal,2022-01-16 15:14:21,,Qualified,90352.53125,0.20000000298023224
OPP-000619,ACC-000014,PROD-0043,New Business,2021-08-12 14:39:16,,Qualified,85826.953125,0.4300000071525574
OPP-000620,ACC-000036,PROD-0022,Upsell,2023-06-29 20:01:23,,Qualified,29694.98046875,0.23999999463558197
OPP-000621,ACC-000037,PROD-0094,Expansion,2025-05-01 18:54:38,,Negotiation,31454.919921875,0.6299999952316284
OPP-000623,ACC-000001,PROD-0072,Upsell,2021-12-10 02:58:14,,Proposal,40997.19921875,0.5199999809265137
OPP-000626,ACC-000014,PROD-0006,Upsell,2023-02-27 09:26:41,,Proposal,34941.9609375,0.38999998569488525
OPP-000627,ACC-000059,PROD-0053,Upsell,2022-04-02 14:41:54,,Open,2828.739990234375,0.6700000166893005
OPP-000628,ACC-000018,PROD-0094,New Business,2024-06-27 06:00:49,,Proposal,83264.140625,0.3400000035762787
OPP-000629,ACC-000006,PROD-0062,New Business,2024-01-10 14:44:38,,Negotiation,60370.328125,0.6800000071525574
OPP-000630,ACC-000046,PROD-0059,Cross-sell,2025-04-13 02:54:09,,Negotiation,96729.828125,0.7200000286102295
