0,1,2,3,4
OPP-002871,Expansion,Closed Won,54568.4609375,Auto-Renew
OPP-002885,New Business,Closed Won,81127.7421875,Non-Renewed
OPP-002888,Upsell,Closed Won,36199.05859375,Pending
OPP-002896,New Business,Closed Won,41819.578125,Non-Renewed
OPP-002920,New Business,Closed Won,34770.69921875,Pending
OPP-002928,Expansion,Closed Won,5070.16015625,Non-Renewed
OPP-002931,Expansion,Closed Won,78614.5,Renewed
OPP-002935,Cross-sell,Closed Won,22337.51953125,Non-Renewed
OPP-002938,Cross-sell,Closed Won,31725.48046875,Non-Renewed
OPP-002940,Renewal,Closed Won,1096.25,Non-Renewed
OPP-002947,Expansion,Closed Won,6823.31982421875,Non-Renewed
OPP-002954,Cross-sell,Closed Won,98246.4921875,Non-Renewed
OPP-002956,New Business,Closed Won,77592.6796875,Pending
OPP-002978,Expansion,Closed Won,10506.7802734375,Non-Renewed
OPP-002979,Upsell,Closed Won,53939.37109375,Non-Renewed
OPP-002991,Expansion,Closed Won,95665.96875,Non-Renewed
OPP-003005,New Business,Closed Won,28451.279296875,Non-Renewed
OPP-003008,Renewal,Closed Won,18036.759765625,Non-Renewed
OPP-003017,Renewal,Closed Won,25754.4609375,Auto-Renew
OPP-003019,Cross-sell,Closed Won,83814.203125,Non-Renewed
OPP-003020,Upsell,Closed Won,41366.69140625,Pending
OPP-003021,Expansion,Closed Won,4247.81005859375,Auto-Renew
OPP-003022,Expansion,Closed Won,15197.3701171875,Non-Renewed
OPP-003023,Renewal,Closed Won,49177.19140625,Renewed
OPP-003026,New Business,Closed Won,92459.0625,Non-Renewed
OPP-003036,Renewal,Closed Won,49036.62109375,Pending
OPP-003038,Expansion,Closed Won,88153.4609375,Renewed
OPP-003044,Renewal,Closed Won,66242.3515625,Renewed
OPP-003045,Renewal,Closed Won,80370.6171875,Non-Renewed
OPP-003048,Renewal,Closed Won,73365.2890625,Non-Renewed
OPP-003052,Expansion,Closed Won,48906.48828125,Pending
OPP-003065,Cross-sell,Closed Won,50247.69140625,Auto-Renew
OPP-003066,New Business,Closed Won,13987.7802734375,Non-Renewed
OPP-003072,Expansion,Closed Won,93741.859375,Non-Renewed
OPP-003086,Upsell,Closed Won,87431.5625,Non-Renewed
OPP-003089,Expansion,Closed Won,62156.46875,Non-Renewed
OPP-003104,Expansion,Closed Won,6212.22021484375,Auto-Renew
OPP-003110,Cross-sell,Closed Won,56356.19921875,Non-Renewed
OPP-003115,Cross-sell,Closed Won,53280.359375,Non-Renewed
OPP-003119,New Business,Closed Won,29906.109375,Non-Renewed
OPP-003120,New Business,Closed Won,80917.9609375,Non-Renewed
OPP-003122,Upsell,Closed Won,67813.4375,Non-Renewed
OPP-003129,Cross-sell,Closed Won,72534.8828125,Auto-Renew
OPP-003133,Renewal,Closed Won,6528.0400390625,Auto-Renew
OPP-003134,Cross-sell,Closed Won,79878.7890625,Non-Renewed
OPP-003135,Cross-sell,Closed Won,90704.0234375,Renewed
OPP-003145,Upsell,Closed Won,70708.1328125,Non-Renewed
OPP-003151,New Business,Closed Won,50522.0703125,Non-Renewed
OPP-003155,Renewal,Closed Won,85210.453125,Auto-Renew
OPP-003160,New Business,Closed Won,33566.05078125,Pending
OPP-003161,Renewal,Closed Won,37597.33984375,Pending
OPP-003165,Expansion,Closed Won,42169.921875,Auto-Renew
OPP-003167,New Business,Closed Won,81611.328125,Non-Renewed
OPP-003170,Upsell,Closed Won,73811.6484375,Auto-Renew
OPP-003172,Cross-sell,Closed Won,27328.990234375,Auto-Renew
OPP-003175,Expansion,Closed Won,88039.8125,Renewed
OPP-003179,Cross-sell,Closed Won,24617.279296875,Auto-Renew
OPP-003193,Cross-sell,Closed Won,24521.9609375,Renewed
OPP-003196,Upsell,Closed Won,68062.578125,Auto-Renew
OPP-003197,Cross-sell,Closed Won,45010.19140625,Auto-Renew
OPP-003208,Expansion,Closed Won,14243.9599609375,Pending
OPP-003209,New Business,Closed Won,26194.73046875,Renewed
OPP-003210,New Business,Closed Won,50080.12109375,Auto-Renew
OPP-003219,Upsell,Closed Won,80688.296875,Non-Renewed
OPP-003225,New Business,Closed Won,44261.87890625,Non-Renewed
OPP-003227,Expansion,Closed Won,30130.2890625,Auto-Renew
OPP-003238,New Business,Closed Won,24024.330078125,Non-Renewed
OPP-003243,Cross-sell,Closed Won,56708.69140625,Non-Renewed
OPP-003247,Renewal,Closed Won,3767.780029296875,Non-Renewed
OPP-003252,Renewal,Closed Won,5060.4501953125,Non-Renewed
OPP-003257,Expansion,Closed Won,56305.62890625,Non-Renewed
OPP-003259,New Business,Closed Won,26065.369140625,Non-Renewed
OPP-003262,New Business,Closed Won,65433.98046875,Non-Renewed
OPP-003267,Cross-sell,Closed Won,70098.8984375,Non-Renewed
OPP-003277,Expansion,Closed Won,35561.78125,Non-Renewed
OPP-003279,Upsell,Closed Won,55170.7109375,Non-Renewed
OPP-003306,Renewal,Closed Won,22079.5390625,Pending
OPP-003307,Cross-sell,Closed Won,64767.6484375,Pending
OPP-003309,Cross-sell,Closed Won,69607.0078125,Renewed
OPP-003313,Cross-sell,Closed Won,52271.8515625,Non-Renewed
OPP-003314,Expansion,Closed Won,68789.390625,Renewed
OPP-003319,Cross-sell,Closed Won,40736.1484375,Non-Renewed
OPP-003327,Upsell,Closed Won,63509.05859375,Non-Renewed
OPP-003355,Expansion,Closed Won,64223.08984375,Non-Renewed
OPP-003365,New Business,Closed Won,56288.76171875,Pending
OPP-003379,Renewal,Closed Won,51071.421875,Non-Renewed
OPP-003383,Renewal,Closed Won,55737.8984375,Renewed
OPP-003386,Expansion,Closed Won,35255.16015625,Non-Renewed
OPP-003387,New Business,Closed Won,73361.140625,Non-Renewed
OPP-003419,New Business,Closed Won,26357.619140625,Pending
OPP-003430,Upsell,Closed Won,94432.546875,Auto-Renew
OPP-003432,Expansion,Closed Won,3717.429931640625,Auto-Renew
OPP-003438,Cross-sell,Closed Won,69696.703125,Non-Renewed
OPP-003446,Upsell,Closed Won,12468.08984375,Auto-Renew
OPP-003447,Upsell,Closed Won,98760.15625,Pending
OPP-003454,Expansion,Closed Won,89512.3828125,Non-Renewed
OPP-003461,Cross-sell,Closed Won,22331.2109375,Pending
OPP-003464,New Business,Closed Won,26991.6796875,Auto-Renew
OPP-003472,Upsell,Closed Won,49147.30859375,Renewed
OPP-003479,Expansion,Closed Won,91763.1796875,Non-Renewed
OPP-003481,Upsell,Closed Won,47355.55859375,Non-Renewed
OPP-003491,Cross-sell,Closed Won,73784.171875,Non-Renewed
OPP-003495,New Business,Closed Won,86891.796875,Renewed
OPP-003496,Cross-sell,Closed Won,35845.21875,Auto-Renew
OPP-003499,Cross-sell,Closed Won,17071.150390625,Non-Renewed
OPP-003501,Expansion,Closed Won,41519.12890625,Non-Renewed
OPP-003509,Cross-sell,Closed Won,62630.859375,Auto-Renew
OPP-003513,New Business,Closed Won,10013.419921875,Renewed
OPP-003516,Cross-sell,Closed Won,9800.490234375,Non-Renewed
OPP-003518,Cross-sell,Closed Won,2802.3701171875,Renewed
OPP-003519,Renewal,Closed Won,33723.05859375,Pending
OPP-003530,Cross-sell,Closed Won,57270.671875,Non-Renewed
OPP-003534,Expansion,Closed Won,50386.8984375,Non-Renewed
OPP-003545,Cross-sell,Closed Won,67233.546875,Non-Renewed
OPP-003546,Expansion,Closed Won,93033.53125,Auto-Renew
OPP-003552,Renewal,Closed Won,59989.98046875,Non-Renewed
OPP-003553,Renewal,Closed Won,61889.859375,Non-Renewed
OPP-003563,Cross-sell,Closed Won,47005.03125,Non-Renewed
OPP-003564,Upsell,Closed Won,54553.3515625,Pending
OPP-003574,Expansion,Closed Won,44660.75,Non-Renewed
OPP-003585,Upsell,Closed Won,59626.171875,Auto-Renew
OPP-003595,Cross-sell,Closed Won,22233.2109375,Non-Renewed
OPP-003597,Cross-sell,Closed Won,93181.859375,Non-Renewed
OPP-003605,Renewal,Closed Won,32445.349609375,Non-Renewed
OPP-003613,Upsell,Closed Won,54869.171875,Renewed
OPP-003618,Upsell,Closed Won,42577.55859375,Auto-Renew
OPP-003620,Upsell,Closed Won,41693.78125,Renewed
OPP-003629,New Business,Closed Won,84227.8125,Non-Renewed
OPP-003631,Expansion,Closed Won,83674.90625,Non-Renewed
OPP-003635,New Business,Closed Won,40992.828125,Non-Renewed
OPP-003639,Cross-sell,Closed Won,17212.6796875,Pending
OPP-003642,Expansion,Closed Won,65157.05859375,Non-Renewed
OPP-003644,Renewal,Closed Won,65304.19140625,Non-Renewed
OPP-003655,Upsell,Closed Won,13410.330078125,Non-Renewed
OPP-003667,New Business,Closed Won,91561.7734375,Renewed
OPP-003671,Cross-sell,Closed Won,58342.69140625,Non-Renewed
OPP-003686,New Business,Closed Won,16574.0390625,Auto-Renew
OPP-003700,New Business,Closed Won,6267.0400390625,Non-Renewed
OPP-003704,Upsell,Closed Won,31196.279296875,Non-Renewed
OPP-003706,Expansion,Closed Won,95924.40625,Non-Renewed
OPP-003714,Renewal,Closed Won,6367.7998046875,Pending
OPP-003722,Cross-sell,Closed Won,70908.21875,Non-Renewed
OPP-003731,New Business,Closed Won,5661.22998046875,Pending
OPP-003737,Cross-sell,Closed Won,36167.30859375,Pending
OPP-003738,New Business,Closed Won,29570.240234375,Pending
OPP-003757,New Business,Closed Won,61355.12890625,Non-Renewed
OPP-003760,Cross-sell,Closed Won,37846.3515625,Auto-Renew
OPP-003775,Upsell,Closed Won,27262.830078125,Non-Renewed
OPP-003777,Expansion,Closed Won,82005.40625,Pending
OPP-003780,Upsell,Closed Won,12154.7998046875,Non-Renewed
OPP-003786,Upsell,Closed Won,66952.9765625,Non-Renewed
OPP-003793,Upsell,Closed Won,25425.580078125,Non-Renewed
OPP-003800,Cross-sell,Closed Won,72732.1484375,Non-Renewed
OPP-003803,Upsell,Closed Won,84741.3984375,Renewed
OPP-003808,New Business,Closed Won,38741.44140625,Pending
OPP-003815,Upsell,Closed Won,69298.59375,Non-Renewed
OPP-003823,Cross-sell,Closed Won,22582.25,Pending
OPP-003828,New Business,Closed Won,37351.359375,Auto-Renew
OPP-003831,Renewal,Closed Won,80123.96875,Non-Renewed
OPP-003834,Cross-sell,Closed Won,54490.51171875,Non-Renewed
OPP-003849,Cross-sell,Closed Won,83938.71875,Pending
OPP-003851,New Business,Closed Won,5219.43994140625,Non-Renewed
OPP-003854,Expansion,Closed Won,79503.6015625,Pending
OPP-003869,Expansion,Closed Won,29962.5390625,Non-Renewed
OPP-003870,Expansion,Closed Won,73860.2109375,Non-Renewed
OPP-003890,Upsell,Closed Won,61575.078125,Non-Renewed
OPP-003891,Upsell,Closed Won,12459.509765625,Renewed
OPP-003892,Upsell,Closed Won,93549.9921875,Non-Renewed
OPP-003918,Upsell,Closed Won,91061.8125,Pending
OPP-003936,Renewal,Closed Won,69698.2421875,Non-Renewed
OPP-003942,Upsell,Closed Won,31012.6796875,Auto-Renew
OPP-003945,Renewal,Closed Won,89501.25,Pending
OPP-003948,Expansion,Closed Won,18917.3203125,Non-Renewed
OPP-003950,New Business,Closed Won,26645.419921875,Non-Renewed
OPP-003952,Expansion,Closed Won,13563.490234375,Non-Renewed
OPP-003962,Upsell,Closed Won,72613.328125,Renewed
OPP-003966,Renewal,Closed Won,15971.5498046875,Non-Renewed
OPP-003993,Expansion,Closed Won,19411.01953125,Renewed
OPP-003998,Expansion,Closed Won,45811.75,Auto-Renew
OPP-004012,Upsell,Closed Won,45826.5,Auto-Renew
OPP-004014,Renewal,Closed Won,17705.470703125,Non-Renewed
OPP-004042,Renewal,Closed Won,40519.48828125,Non-Renewed
OPP-004046,Renewal,Closed Won,8230.099609375,Auto-Renew
OPP-004047,Upsell,Closed Won,75479.84375,Renewed
OPP-004050,Expansion,Closed Won,23040.349609375,Renewed
OPP-004063,Upsell,Closed Won,6460.58984375,Pending
OPP-004070,Expansion,Closed Won,34392.7890625,Pending
OPP-004078,Renewal,Closed Won,49876.03125,Non-Renewed
OPP-004082,New Business,Closed Won,6021.58984375,Renewed
OPP-004092,Upsell,Closed Won,46166.87890625,Pending
OPP-004097,Expansion,Closed Won,34668.98046875,Pending
OPP-004098,New Business,Closed Won,51362.76953125,Non-Renewed
OPP-004106,Upsell,Closed Won,28863.880859375,Non-Renewed
OPP-004108,Renewal,Closed Won,72257.546875,Non-Renewed
OPP-004113,Expansion,Closed Won,46559.58984375,Non-Renewed
OPP-004124,Upsell,Closed Won,39597.609375,Renewed
OPP-004125,Cross-sell,Closed Won,50844.44140625,Pending
OPP-004127,New Business,Closed Won,60953.5,Pending
OPP-004129,Renewal,Closed Won,48765.37109375,Non-Renewed
OPP-004130,New Business,Closed Won,11034.8701171875,Pending
OPP-004135,New Business,Closed Won,67552.2890625,Non-Renewed
OPP-004136,New Business,Closed Won,64278.26953125,Non-Renewed
OPP-004147,Upsell,Closed Won,63042.51953125,Non-Renewed
OPP-004148,Renewal,Closed Won,77692.15625,Non-Renewed
OPP-004150,New Business,Closed Won,28591.23046875,Auto-Renew
OPP-004153,New Business,Closed Won,57379.12109375,Auto-Renew
OPP-004154,Renewal,Closed Won,15176.509765625,Auto-Renew
OPP-004155,Upsell,Closed Won,79739.3203125,Pending
OPP-004160,Cross-sell,Closed Won,23468.560546875,Auto-Renew
OPP-004169,Expansion,Closed Won,20887.529296875,Auto-Renew
OPP-004171,Upsell,Closed Won,16322.2099609375,Renewed
OPP-004176,Renewal,Closed Won,7945.669921875,Non-Renewed
OPP-004179,Cross-sell,Closed Won,74505.1171875,Non-Renewed
OPP-004187,Expansion,Closed Won,96968.421875,Pending
OPP-004193,New Business,Closed Won,92167.109375,Non-Renewed
OPP-004194,New Business,Closed Won,89713.5078125,Non-Renewed
OPP-004198,Renewal,Closed Won,23210.720703125,Non-Renewed
OPP-004199,New Business,Closed Won,55648.1796875,Pending
OPP-004201,Renewal,Closed Won,31710.6796875,Non-Renewed
OPP-004218,Expansion,Closed Won,26282.01953125,Non-Renewed
OPP-004236,Expansion,Closed Won,53002.0390625,Renewed
OPP-004237,Renewal,Closed Won,96733.359375,Non-Renewed
OPP-004242,Expansion,Closed Won,30322.7109375,Renewed
OPP-004243,New Business,Closed Won,26802.6796875,Pending
OPP-004246,Upsell,Closed Won,84300.9296875,Renewed
OPP-004249,Expansion,Closed Won,48030.05859375,Renewed
OPP-004250,Renewal,Closed Won,12112.1103515625,Non-Renewed
OPP-004252,Expansion,Closed Won,7557.77978515625,Renewed
OPP-004254,New Business,Closed Won,5571.7099609375,Auto-Renew
OPP-004256,New Business,Closed Won,22679.509765625,Non-Renewed
OPP-004261,Renewal,Closed Won,73403.5625,Auto-Renew
OPP-004274,Upsell,Closed Won,64921.37109375,Renewed
OPP-004277,Expansion,Closed Won,90674.2265625,Auto-Renew
OPP-004287,Renewal,Closed Won,31487.609375,Auto-Renew
OPP-004289,Cross-sell,Closed Won,17766.119140625,Auto-Renew
OPP-004290,Upsell,Closed Won,78917.6796875,Pending
OPP-004292,Renewal,Closed Won,15604.01953125,Auto-Renew
OPP-004294,Upsell,Closed Won,50539.859375,Auto-Renew
OPP-004311,Renewal,Closed Won,20199.140625,Non-Renewed
OPP-004317,Renewal,Closed Won,51797.69140625,Pending
OPP-004327,Renewal,Closed Won,58398.640625,Non-Renewed
OPP-004328,Cross-sell,Closed Won,97616.078125,Non-Renewed
OPP-004330,Expansion,Closed Won,95393.96875,Pending
OPP-004332,Expansion,Closed Won,38002.51171875,Renewed
OPP-004337,Cross-sell,Closed Won,94098.4765625,Pending
OPP-004340,New Business,Closed Won,20798.48046875,Non-Renewed
OPP-004341,Cross-sell,Closed Won,91310.3984375,Non-Renewed
OPP-004343,Cross-sell,Closed Won,57292.23046875,Non-Renewed
OPP-004349,Expansion,Closed Won,49715.48828125,Pending
OPP-004350,Expansion,Closed Won,14685.580078125,Pending
OPP-004367,Cross-sell,Closed Won,34292.359375,Non-Renewed
OPP-004376,Cross-sell,Closed Won,11623.6298828125,Auto-Renew
OPP-004380,Renewal,Closed Won,39473.46875,Non-Renewed
OPP-004381,Cross-sell,Closed Won,24045.25,Renewed
OPP-004392,Upsell,Closed Won,8961.0,Non-Renewed
OPP-004393,Renewal,Closed Won,87395.5703125,Auto-Renew
OPP-004396,New Business,Closed Won,4857.14013671875,Pending
OPP-004400,Expansion,Closed Won,18334.970703125,Pending
OPP-004406,Cross-sell,Closed Won,4124.22998046875,Pending
OPP-004407,Expansion,Closed Won,15999.830078125,Renewed
OPP-004410,Cross-sell,Closed Won,92515.953125,Pending
OPP-004412,Cross-sell,Closed Won,27257.58984375,Pending
OPP-004414,Renewal,Closed Won,80053.7109375,Pending
OPP-004420,Upsell,Closed Won,37976.8203125,Auto-Renew
OPP-004421,Expansion,Closed Won,80490.3671875,Non-Renewed
OPP-004423,Cross-sell,Closed Won,60667.23828125,Pending
OPP-004426,Expansion,Closed Won,28186.609375,Non-Renewed
OPP-004428,Expansion,Closed Won,27194.44921875,Auto-Renew
OPP-004450,New Business,Closed Won,72050.328125,Renewed
OPP-004467,Cross-sell,Closed Won,31493.830078125,Non-Renewed
OPP-004468,Renewal,Closed Won,84731.1484375,Non-Renewed
OPP-004480,Expansion,Closed Won,34225.03125,Non-Renewed
OPP-004486,Expansion,Closed Won,93775.9765625,Auto-Renew
OPP-004487,Expansion,Closed Won,29158.080078125,Non-Renewed
OPP-004490,Renewal,Closed Won,5398.31982421875,Non-Renewed
OPP-004492,Expansion,Closed Won,16082.580078125,Auto-Renew
OPP-004494,Renewal,Closed Won,11679.0703125,Renewed
OPP-004499,Upsell,Closed Won,72104.3984375,Non-Renewed
OPP-004519,Expansion,Closed Won,20101.470703125,Non-Renewed
OPP-004524,Upsell,Closed Won,7536.66015625,Non-Renewed
OPP-004528,Cross-sell,Closed Won,4492.14013671875,Pending
OPP-004552,Upsell,Closed Won,33539.1015625,Auto-Renew
OPP-004554,Expansion,Closed Won,28541.509765625,Renewed
OPP-004555,Renewal,Closed Won,36451.5,Pending
OPP-004581,Renewal,Closed Won,13812.16015625,Renewed
OPP-004590,Upsell,Closed Won,57778.19140625,Renewed
OPP-004607,Cross-sell,Closed Won,21866.650390625,Pending
OPP-004610,Upsell,Closed Won,1989.5,Non-Renewed
OPP-004612,Expansion,Closed Won,83271.5,Non-Renewed
OPP-004624,New Business,Closed Won,10032.5703125,Pending
OPP-004625,New Business,Closed Won,27966.220703125,Non-Renewed
OPP-004631,Upsell,Closed Won,20777.130859375,Non-Renewed
OPP-004636,Cross-sell,Closed Won,21087.720703125,Non-Renewed
OPP-004638,Cross-sell,Closed Won,34126.80859375,Non-Renewed
OPP-004641,Expansion,Closed Won,37577.6484375,Non-Renewed
OPP-004644,Expansion,Closed Won,89290.3671875,Renewed
OPP-004645,Cross-sell,Closed Won,70541.796875,Pending
OPP-004652,Expansion,Closed Won,34384.55859375,Auto-Renew
OPP-004655,Renewal,Closed Won,20437.0703125,Auto-Renew
OPP-004684,New Business,Closed Won,9897.6201171875,Non-Renewed
OPP-004696,New Business,Closed Won,23287.009765625,Non-Renewed
OPP-004697,Expansion,Closed Won,29740.259765625,Renewed
OPP-004717,Renewal,Closed Won,98391.7734375,Non-Renewed
OPP-004737,Cross-sell,Closed Won,48259.78125,Non-Renewed
OPP-004738,Renewal,Closed Won,83624.703125,Non-Renewed
OPP-004744,New Business,Closed Won,55839.73828125,Non-Renewed
OPP-004751,Renewal,Closed Won,30780.490234375,Non-Renewed
OPP-004758,Cross-sell,Closed Won,93526.09375,Auto-Renew
OPP-004759,New Business,Closed Won,33049.44921875,Renewed
OPP-004762,Cross-sell,Closed Won,8712.2802734375,Non-Renewed
OPP-004764,Expansion,Closed Won,8564.259765625,Non-Renewed
OPP-004769,New Business,Closed Won,51043.3984375,Non-Renewed
OPP-004788,New Business,Closed Won,93375.171875,Non-Renewed
OPP-004798,Upsell,Closed Won,56475.16015625,Non-Renewed
OPP-004799,New Business,Closed Won,45222.75,Non-Renewed
OPP-004806,Expansion,Closed Won,89089.0234375,Renewed
OPP-004817,Cross-sell,Closed Won,3816.43994140625,Non-Renewed
OPP-004825,Upsell,Closed Won,95536.1796875,Renewed
OPP-004830,Upsell,Closed Won,37897.6796875,Non-Renewed
OPP-004847,Expansion,Closed Won,54768.359375,Non-Renewed
OPP-004853,Cross-sell,Closed Won,61534.30859375,Auto-Renew
OPP-004888,New Business,Closed Won,69223.7265625,Renewed
OPP-004891,Cross-sell,Closed Won,35720.87890625,Auto-Renew
OPP-004894,Cross-sell,Closed Won,94436.4296875,Non-Renewed
OPP-004903,New Business,Closed Won,37408.69921875,Non-Renewed
OPP-004905,Upsell,Closed Won,83620.046875,Non-Renewed
OPP-004913,New Business,Closed Won,37033.359375,Renewed
OPP-004915,Expansion,Closed Won,22092.16015625,Non-Renewed
OPP-004940,Renewal,Closed Won,84039.578125,Auto-Renew
OPP-004984,Upsell,Closed Won,47755.0703125,Renewed
OPP-004988,Renewal,Closed Won,91606.8125,Auto-Renew
OPP-004992,Renewal,Closed Won,60148.87109375,Renewed
OPP-004996,Renewal,Closed Won,38644.33984375,Auto-Renew
OPP-005003,Upsell,Closed Won,53343.3515625,Non-Renewed
OPP-005009,Upsell,Closed Won,97294.796875,Pending
OPP-005016,Upsell,Closed Won,53102.0703125,Pending
OPP-005026,New Business,Closed Won,93147.40625,Auto-Renew
OPP-005029,New Business,Closed Won,73387.703125,Non-Renewed
OPP-005049,Renewal,Closed Won,57438.3515625,Non-Renewed
OPP-005050,Cross-sell,Closed Won,12473.490234375,Non-Renewed
OPP-005063,Upsell,Closed Won,12553.1796875,Auto-Renew
OPP-005072,Renewal,Closed Won,34224.83984375,Renewed
OPP-005085,Expansion,Closed Won,27936.80078125,Pending
OPP-005094,Expansion,Closed Won,39936.9609375,Pending
OPP-005098,Upsell,Closed Won,24633.439453125,Non-Renewed
OPP-005100,Expansion,Closed Won,39279.8515625,Non-Renewed
OPP-005102,New Business,Closed Won,82077.171875,Non-Renewed
OPP-005103,Expansion,Closed Won,22709.5390625,Pending
OPP-005104,Expansion,Closed Won,14477.759765625,Non-Renewed
OPP-005105,New Business,Closed Won,68496.5234375,Non-Renewed
OPP-005112,Expansion,Closed Won,79421.3515625,Non-Renewed
OPP-005117,New Business,Closed Won,34339.8515625,Auto-Renew
OPP-005131,Expansion,Closed Won,42203.76953125,Auto-Renew
OPP-005136,Upsell,Closed Won,17970.390625,Pending
OPP-005140,Cross-sell,Closed Won,60086.08984375,Non-Renewed
OPP-005148,Upsell,Closed Won,32808.30859375,Non-Renewed
OPP-005150,Expansion,Closed Won,42361.0703125,Non-Renewed
OPP-005164,Cross-sell,Closed Won,27578.3203125,Non-Renewed
