Pipeline_ID,Account_ID,Stage,Stage_Entry_Date,Expected_Close_Date,Deal_Size,Probability
PIPE-001011,ACC-000057,Needs Analysis,2024-06-23 18:02:40,2024-10-20 16:43:42,213854.93,0.55
PIPE-001012,ACC-000007,Closed Lost,2024-03-29 06:51:58,2024-09-17 09:30:40,78878.52,0
PIPE-001013,ACC-000049,Closed Won,2022-04-23 10:07:14,2022-10-08 15:59:49,336479.71,1
PIPE-001014,ACC-000028,Prospecting,2024-01-20 21:11:53,2024-06-03 00:42:28,230217,0.07
PIPE-001015,ACC-000017,Needs Analysis,2024-11-01 05:24:15,2025-04-21 16:43:57,54245.64,0.49
PIPE-001016,ACC-000052,Closed Lost,2025-03-20 07:02:04,2025-05-03 20:13:19,26173.26,0
PIPE-001017,ACC-000051,Negotiation,2025-01-13 06:49:29,2025-06-25 02:27:54,405195.89,0.93
PIPE-001018,ACC-000044,Closed Won,2023-09-10 19:54:09,2023-10-01 12:07:56,352876.07,1
PIPE-001019,ACC-000043,Development,2025-03-27 21:00:00,2025-04-26 16:34:38,486206.49,0
PIPE-001020,ACC-000058,Needs Analysis,2022-07-21 23:54:47,2022-07-26 17:50:10,125485.84,0.54
PIPE-001021,ACC-000017,Closed Won,2021-12-07 04:12:06,2022-05-11 20:35:12,84916.04,1
PIPE-001022,ACC-000003,Qualification,2022-09-15 22:34:21,2022-12-21 07:17:04,35296.35,0.29
PIPE-001023,ACC-000031,Negotiation,2023-03-21 02:11:32,2023-06-05 01:44:09,306781.76,0.86
PIPE-001024,ACC-000056,Proposal,2023-12-20 13:55:49,2024-03-07 22:02:19,297345.88,0.76
PIPE-001025,ACC-000012,Closed Lost,2022-08-31 20:50:59,2022-12-17 07:34:43,282838.25,0
PIPE-001026,ACC-000061,Proposal,2022-08-13 04:41:21,2022-11-05 22:21:41,65581.92,0.66
PIPE-001027,ACC-000030,Proposal,2021-11-10 19:38:01,2022-04-21 15:54:56,53894,0.74
PIPE-001028,ACC-000002,Closed Lost,2022-11-25 22:00:25,2023-03-26 07:48:14,307490.11,0
PIPE-001029,ACC-000062,Closed Lost,2021-12-10 14:30:22,2021-12-16 21:31:11,43704.92,0
PIPE-001030,ACC-000012,Development,2021-12-22 16:55:46,2022-02-19 21:15:04,103556.29,0
PIPE-001031,ACC-000003,Prospecting,2022-11-07 18:16:14,2022-12-11 11:13:50,85489.73,0.05
PIPE-001032,ACC-000035,Closed Lost,2025-05-26 17:16:38,2025-09-16 04:27:27,325563.13,0
PIPE-001033,ACC-000016,Proposal,2025-06-11 03:03:03,2025-09-06 03:47:36,10108.11,0.63
PIPE-001034,ACC-000037,Closed Lost,2024-04-12 21:05:29,2024-09-15 16:26:41,150319.36,0
PIPE-001035,ACC-000062,Closed Lost,2021-12-04 14:58:29,2022-03-04 03:07:07,71131.07,0
PIPE-001036,ACC-000037,Closed Won,2024-04-24 08:22:10,2024-06-03 17:47:57,116681.83,1
PIPE-001037,ACC-000024,Development,2024-08-19 18:17:45,2024-08-22 07:39:53,93605.98,0
PIPE-001038,ACC-000030,Closed Won,2022-08-27 13:57:49,2022-10-04 00:23:12,67107.3,1
PIPE-001039,ACC-000028,Development,2024-05-09 22:16:35,2024-11-05 19:53:24,91579.6,0
PIPE-001040,ACC-000049,Prospecting,2021-11-28 13:01:57,2022-04-27 13:39:41,470737.26,0.13
PIPE-001041,ACC-000026,Proposal,2025-03-22 20:43:57,2025-04-06 10:02:37,55470.63,0.63
PIPE-001042,ACC-000018,Closed Lost,2022-04-19 14:04:09,2022-07-27 12:17:39,262273.87,0
PIPE-001043,ACC-000002,Closed Lost,2025-02-16 03:02:42,2025-05-14 14:07:32,391154.83,0
PIPE-001044,ACC-000048,Proposal,2025-03-23 01:57:34,2025-05-26 00:38:45,325004.09,0.66
PIPE-001045,ACC-000059,Prospecting,2021-07-09 13:49:05,2022-01-02 19:21:17,33795.01,0.1
PIPE-001046,ACC-000024,Needs Analysis,2023-11-21 20:00:16,2023-12-29 22:11:28,259224.81,0.44
PIPE-001047,ACC-000020,Qualification,2021-10-19 14:37:05,2022-02-21 05:38:42,274356.18,0.29
PIPE-001048,ACC-000051,Prospecting,2021-07-02 20:32:25,2021-11-23 09:29:05,419117.02,0.08
PIPE-001049,ACC-000013,Development,2023-03-28 14:51:27,2023-08-15 08:48:15,464380.68,0
PIPE-001050,ACC-000043,Qualification,2025-03-31 17:27:43,2025-09-22 15:17:16,495030.13,0.32
PIPE-001051,ACC-000058,Prospecting,2021-12-08 12:56:06,2022-03-13 02:37:11,259254.72,0.05
PIPE-001052,ACC-000014,Development,2022-06-14 04:07:37,2022-08-20 08:32:17,400744.74,0
PIPE-001053,ACC-000003,Proposal,2024-06-23 15:13:11,2024-08-30 15:59:16,426076.63,0.72
PIPE-001054,ACC-000025,Qualification,2024-04-26 01:14:53,2024-10-21 05:52:45,372092.04,0.27
PIPE-001055,ACC-000008,Closed Lost,2024-02-14 10:40:07,2024-06-14 05:49:07,479905.35,0
PIPE-001056,ACC-000021,Prospecting,2023-07-28 18:57:18,2023-08-22 15:01:56,394504.98,0.13
PIPE-001057,ACC-000028,Prospecting,2025-03-28 09:31:21,2025-06-30 06:57:54,86915.37,0.05
PIPE-001058,ACC-000044,Closed Won,2023-07-09 23:21:45,2023-10-04 17:46:35,234211.98,1
PIPE-001059,ACC-000016,Negotiation,2022-02-26 17:55:42,2022-08-14 08:16:14,111117.04,0.88
PIPE-001060,ACC-000016,Negotiation,2021-12-21 22:32:55,2022-03-16 04:50:32,94107.47,0.93
PIPE-001061,ACC-000017,Closed Won,2023-02-12 05:53:48,2023-04-10 08:28:15,126080.54,1
PIPE-001062,ACC-000058,Closed Won,2021-09-28 08:24:53,2022-03-21 17:00:33,247638.97,1
PIPE-001063,ACC-000007,Needs Analysis,2024-11-11 14:08:58,2024-11-27 21:59:54,338625.27,0.48
PIPE-001064,ACC-000051,Prospecting,2024-12-03 13:45:55,2025-02-18 01:54:42,441212.96,0.12
PIPE-001065,ACC-000006,Closed Lost,2022-04-01 00:54:09,2022-06-03 06:14:45,185789.63,0
PIPE-001066,ACC-000021,Closed Won,2023-11-21 08:49:06,2024-01-27 19:28:18,340840.86,1
PIPE-001067,ACC-000001,Needs Analysis,2022-04-28 20:32:23,2022-06-18 10:48:52,349707.98,0.46
PIPE-001068,ACC-000053,Closed Won,2023-01-08 02:00:09,2023-03-02 09:36:42,262916.45,1
PIPE-001069,ACC-000009,Development,2023-06-05 02:50:57,2023-10-02 22:45:53,377194.28,0
PIPE-001070,ACC-000041,Needs Analysis,2024-09-07 17:18:38,2024-12-09 14:12:18,394130.04,0.47
PIPE-001071,ACC-000055,Proposal,2022-01-30 20:28:32,2022-05-15 13:33:48,94775.34,0.74
PIPE-001072,ACC-000036,Closed Won,2025-04-30 16:09:07,2025-09-23 18:28:59,128012.66,1
PIPE-001073,ACC-000051,Prospecting,2024-05-13 19:08:37,2024-05-20 19:46:15,427199.61,0.11
PIPE-001074,ACC-000028,Development,2023-08-17 05:01:29,2024-01-27 20:28:34,269442.51,0
PIPE-001075,ACC-000039,Proposal,2024-01-11 15:12:37,2024-06-07 11:48:15,60484.01,0.78
PIPE-001076,ACC-000031,Negotiation,2025-06-17 03:22:40,2025-07-25 22:04:06,392625.38,0.9
PIPE-001077,ACC-000004,Development,2023-08-06 10:46:07,2023-09-06 12:24:32,386131.12,0
PIPE-001078,ACC-000048,Prospecting,2022-11-08 21:41:44,2023-03-01 15:36:32,489782.09,0.17
PIPE-001079,ACC-000017,Closed Lost,2022-12-20 22:47:17,2023-05-29 10:20:10,151059.23,0
PIPE-001080,ACC-000030,Development,2023-04-26 01:47:10,2023-05-17 19:16:54,327750.5,0
PIPE-001081,ACC-000043,Prospecting,2023-02-27 02:21:13,2023-07-18 03:54:02,358733.23,0.19
PIPE-001082,ACC-000011,Closed Won,2023-10-07 15:17:37,2024-02-01 19:58:33,74259.46,1
PIPE-001083,ACC-000020,Proposal,2025-01-03 15:11:05,2025-04-23 18:44:33,101076.03,0.75
PIPE-001084,ACC-000037,Development,2022-05-06 19:23:59,2022-10-19 23:48:29,64054.22,0
PIPE-001085,ACC-000028,Prospecting,2023-08-08 09:21:35,2023-12-17 11:14:47,469482.25,0.16
PIPE-001086,ACC-000018,Development,2022-11-01 02:44:08,2022-11-05 11:54:36,185612.59,0
PIPE-001087,ACC-000061,Negotiation,2021-12-10 01:13:45,2022-02-08 10:39:58,406307.66,0.86
PIPE-001088,ACC-000012,Needs Analysis,2023-11-05 16:08:13,2023-11-30 22:26:24,336081.08,0.54
PIPE-001089,ACC-000023,Qualification,2024-09-11 13:44:42,2025-01-21 08:45:51,353452.12,0.29
PIPE-001090,ACC-000023,Qualification,2021-09-08 00:50:06,2022-03-05 09:57:53,174993.04,0.33
PIPE-001091,ACC-000059,Closed Won,2022-03-18 06:17:19,2022-06-23 19:22:41,18360.93,1
PIPE-001092,ACC-000047,Development,2021-08-10 09:15:46,2022-01-04 00:42:08,375300.71,0
PIPE-001093,ACC-000007,Qualification,2024-05-23 07:11:40,2024-07-09 16:47:02,103643.93,0.28
PIPE-001094,ACC-000036,Closed Won,2023-03-07 12:18:55,2023-08-25 03:54:11,305209.3,1
PIPE-001095,ACC-000042,Closed Lost,2022-09-01 11:58:25,2023-01-19 10:17:14,471560.32,0
PIPE-001096,ACC-000050,Prospecting,2023-03-20 05:14:22,2023-05-28 15:49:22,32870.89,0.14
PIPE-001097,ACC-000014,Qualification,2024-06-22 08:31:58,2024-09-23 20:01:45,463977.48,0.35
PIPE-001098,ACC-000031,Closed Lost,2023-03-08 19:29:06,2023-03-22 22:36:44,85876.33,0
PIPE-001099,ACC-000024,Negotiation,2024-08-23 14:12:09,2024-12-24 19:25:54,443878.33,0.87
PIPE-001100,ACC-000042,Negotiation,2024-10-26 17:29:35,2024-11-05 02:48:28,102990.06,0.85
PIPE-001101,ACC-000031,Prospecting,2023-01-08 21:38:57,2023-02-06 02:12:52,105804.69,0.08
PIPE-001102,ACC-000032,Closed Won,2024-12-14 08:14:50,2025-03-22 04:04:52,332963.47,1
PIPE-001103,ACC-000004,Closed Lost,2022-03-24 10:56:58,2022-05-01 06:17:21,148858.14,0
PIPE-001104,ACC-000056,Qualification,2024-05-24 21:47:53,2024-11-15 17:45:00,433255.83,0.26
PIPE-001105,ACC-000062,Prospecting,2023-08-12 15:38:28,2024-01-19 00:57:12,476390.3,0.17
PIPE-001106,ACC-000006,Needs Analysis,2022-12-16 07:07:17,2023-02-15 14:10:40,451044.82,0.51
PIPE-001107,ACC-000037,Closed Lost,2025-05-18 21:24:37,2025-06-27 00:24:44,466977.88,0
PIPE-001108,ACC-000028,Qualification,2025-05-01 00:44:31,2025-07-04 01:10:23,294415.32,0.29
PIPE-001109,ACC-000034,Negotiation,2022-10-16 17:42:29,2023-01-17 10:22:11,337747.84,0.82
PIPE-001110,ACC-000054,Negotiation,2023-07-17 14:53:16,2023-11-03 11:41:23,445167,0.85
PIPE-001111,ACC-000050,Needs Analysis,2024-05-26 02:42:43,2024-06-06 23:40:38,298417.88,0.5
PIPE-001112,ACC-000008,Proposal,2021-12-30 10:51:23,2022-03-03 10:26:39,171873.55,0.65
PIPE-001113,ACC-000002,Negotiation,2022-03-22 21:58:53,2022-06-15 14:52:13,301767.25,0.85
PIPE-001114,ACC-000038,Prospecting,2024-12-19 17:48:32,2025-04-27 07:06:29,396971.65,0.07
PIPE-001115,ACC-000012,Needs Analysis,2021-07-15 14:29:19,2021-10-19 18:56:55,329255.94,0.47
PIPE-001116,ACC-000031,Closed Lost,2022-10-02 14:04:18,2023-01-15 04:06:55,126859.05,0
PIPE-001117,ACC-000019,Needs Analysis,2023-02-16 11:04:56,2023-06-07 09:11:03,167451.33,0.51
PIPE-001118,ACC-000031,Proposal,2024-07-12 12:26:03,2024-11-11 02:28:44,489044.99,0.74
PIPE-001119,ACC-000008,Closed Lost,2022-05-29 22:47:13,2022-08-04 08:51:11,87210.11,0
PIPE-001120,ACC-000023,Qualification,2023-09-05 08:29:10,2024-03-01 07:49:54,81308.68,0.31
PIPE-001121,ACC-000048,Negotiation,2023-09-17 11:31:39,2023-10-24 22:39:31,485656.04,0.85
PIPE-001122,ACC-000032,Closed Won,2023-12-01 17:32:35,2024-03-05 20:58:21,162402.82,1
PIPE-001123,ACC-000007,Closed Won,2024-07-19 15:13:39,2024-11-04 19:36:00,365076.78,1
PIPE-001124,ACC-000025,Prospecting,2024-09-14 06:09:05,2024-11-05 20:20:48,70812.85,0.18
PIPE-001125,ACC-000051,Needs Analysis,2023-05-24 18:54:10,2023-09-19 02:54:17,348991.63,0.47
PIPE-001126,ACC-000045,Negotiation,2021-12-19 18:33:57,2022-05-07 22:57:41,219313.53,0.85
PIPE-001127,ACC-000060,Prospecting,2024-05-26 08:24:03,2024-08-13 17:38:25,44035.45,0.09
PIPE-001128,ACC-000055,Proposal,2025-04-26 08:31:11,2025-07-13 23:14:18,203482.31,0.72
PIPE-001129,ACC-000026,Negotiation,2022-11-12 01:36:03,2023-03-03 23:07:05,287959.85,0.86
PIPE-001130,ACC-000035,Prospecting,2024-03-22 06:26:13,2024-04-07 23:08:04,307796.47,0.13
PIPE-001131,ACC-000031,Qualification,2022-09-11 17:02:27,2022-11-10 05:20:52,217379.37,0.39
PIPE-001132,ACC-000057,Development,2022-08-04 17:09:21,2022-10-13 04:35:32,316520.22,0
PIPE-001133,ACC-000014,Prospecting,2021-07-25 00:05:26,2022-01-08 08:28:27,454082.34,0.2
PIPE-001134,ACC-000010,Qualification,2024-11-02 10:48:57,2024-12-17 10:03:59,270759.41,0.31
PIPE-001135,ACC-000033,Prospecting,2022-04-02 08:42:30,2022-08-19 08:24:28,301903.95,0.06
PIPE-001136,ACC-000005,Negotiation,2022-04-28 23:02:01,2022-05-23 22:31:05,65278.33,0.91
PIPE-001137,ACC-000047,Qualification,2022-02-15 04:35:25,2022-04-08 06:21:51,15384.36,0.36
PIPE-001138,ACC-000016,Closed Won,2024-03-10 04:33:18,2024-06-18 05:14:59,354862.87,1
PIPE-001139,ACC-000036,Prospecting,2024-03-23 00:25:50,2024-09-12 21:03:04,82706.79,0.06
PIPE-001140,ACC-000018,Proposal,2024-08-04 09:38:09,2024-11-23 08:52:29,225660.42,0.78
PIPE-001141,ACC-000006,Closed Lost,2021-12-20 15:08:00,2022-05-18 17:51:29,156466.33,0
PIPE-001142,ACC-000062,Proposal,2022-07-30 05:30:30,2023-01-07 01:30:53,486998.28,0.74
PIPE-001143,ACC-000061,Development,2022-03-02 20:21:38,2022-06-06 17:09:46,490351.3,0
PIPE-001144,ACC-000053,Needs Analysis,2022-08-13 08:36:23,2022-09-08 06:15:02,115890.92,0.51
PIPE-001145,ACC-000017,Development,2025-04-26 20:11:35,2025-09-06 21:23:18,264047.75,0
PIPE-001146,ACC-000037,Negotiation,2022-11-20 13:21:49,2023-02-27 16:40:10,203539.48,0.95
PIPE-001147,ACC-000045,Development,2023-11-22 04:11:04,2023-12-13 03:32:11,232748.22,0
PIPE-001148,ACC-000038,Negotiation,2023-01-08 14:41:00,2023-06-11 02:38:17,474075.74,0.87
PIPE-001149,ACC-000038,Negotiation,2024-01-18 22:05:17,2024-04-02 17:01:19,167708.55,0.88
PIPE-001150,ACC-000008,Development,2022-11-08 06:39:03,2023-01-06 11:48:43,410602.13,0
PIPE-001151,ACC-000043,Closed Lost,2022-11-24 08:49:16,2023-05-17 07:26:13,72704.71,0
PIPE-001152,ACC-000029,Prospecting,2024-05-18 18:43:39,2024-09-02 00:54:29,417774.85,0.07
PIPE-001153,ACC-000042,Development,2022-02-17 13:16:35,2022-07-24 17:01:05,466137.09,0
PIPE-001154,ACC-000032,Negotiation,2023-07-17 22:12:29,2023-08-30 01:24:40,484145.6,0.8
PIPE-001155,ACC-000048,Needs Analysis,2023-06-11 06:19:44,2023-10-26 14:07:24,426213.06,0.48
PIPE-001156,ACC-000050,Closed Won,2022-04-11 03:57:43,2022-04-16 17:11:13,481107.33,1
PIPE-001157,ACC-000059,Closed Lost,2022-08-03 13:32:41,2022-08-26 18:42:09,307695,0
PIPE-001158,ACC-000051,Prospecting,2023-05-07 00:34:40,2023-08-14 14:06:54,436048.16,0.09
PIPE-001159,ACC-000049,Qualification,2024-12-01 11:55:38,2025-03-26 10:25:49,272416.88,0.38
PIPE-001160,ACC-000007,Closed Won,2022-05-05 18:00:11,2022-09-02 01:08:40,452581.6,1
PIPE-001161,ACC-000001,Qualification,2024-06-12 01:52:29,2024-08-03 21:13:32,184655.81,0.32
PIPE-001162,ACC-000056,Closed Lost,2022-03-16 06:36:10,2022-05-07 22:49:56,245850.76,0
PIPE-001163,ACC-000008,Needs Analysis,2021-12-30 15:39:06,2022-04-12 08:52:52,271391.76,0.56
PIPE-001164,ACC-000026,Proposal,2025-03-17 14:50:22,2025-05-19 19:06:20,206419.97,0.76
PIPE-001165,ACC-000013,Negotiation,2025-06-17 01:48:57,2025-06-21 13:49:31,202629.84,0.85
PIPE-001166,ACC-000036,Closed Won,2022-09-21 12:54:36,2023-01-02 11:55:01,314535.05,1
PIPE-001167,ACC-000035,Qualification,2023-12-27 07:33:11,2024-06-13 13:36:33,267199.55,0.25
PIPE-001168,ACC-000021,Proposal,2021-09-28 03:05:13,2021-10-01 08:21:22,428661.53,0.64
PIPE-001169,ACC-000009,Closed Lost,2023-02-20 14:43:22,2023-02-25 11:17:54,311958.09,0
PIPE-001170,ACC-000054,Qualification,2023-03-03 11:44:04,2023-06-08 01:37:45,356970.39,0.3
PIPE-001171,ACC-000020,Closed Lost,2021-07-18 20:47:22,2022-01-02 04:03:49,75812.84,0
PIPE-001172,ACC-000026,Qualification,2023-09-22 18:45:47,2024-02-08 03:22:12,140854.66,0.23
PIPE-001173,ACC-000011,Prospecting,2023-08-05 11:56:32,2023-10-22 22:10:18,394827.47,0.16
PIPE-001174,ACC-000007,Qualification,2022-01-10 15:59:54,2022-03-04 17:11:46,481884.93,0.24
PIPE-001175,ACC-000011,Closed Won,2021-08-15 12:56:39,2021-11-23 05:50:29,296889.55,1
PIPE-001176,ACC-000047,Closed Won,2022-01-12 13:15:21,2022-05-02 04:58:57,402980.91,1
PIPE-001177,ACC-000046,Negotiation,2022-05-28 13:26:37,2022-11-06 09:12:48,27191.05,0.94
PIPE-001178,ACC-000037,Development,2022-05-29 11:20:32,2022-09-30 07:57:21,11355.44,0
PIPE-001179,ACC-000029,Prospecting,2025-06-07 14:13:03,2025-06-18 18:26:54,302562.73,0.05
PIPE-001180,ACC-000003,Needs Analysis,2021-08-15 14:37:58,2021-12-25 10:34:15,478033.15,0.48
PIPE-001181,ACC-000059,Prospecting,2023-12-13 10:46:35,2024-01-18 22:13:58,477819.85,0.17
PIPE-001182,ACC-000033,Negotiation,2023-06-26 19:01:10,2023-08-09 05:41:36,221836.18,0.83
PIPE-001183,ACC-000030,Closed Lost,2022-06-22 20:11:00,2022-10-02 21:57:19,326113.53,0
PIPE-001184,ACC-000055,Negotiation,2022-11-10 20:44:47,2022-12-11 14:39:19,463593.86,0.89
PIPE-001185,ACC-000013,Prospecting,2023-11-12 16:48:09,2024-05-05 02:09:12,1604.82,0.16
PIPE-001186,ACC-000035,Prospecting,2024-01-18 07:17:25,2024-06-30 11:23:09,481066.5,0.12
PIPE-001187,ACC-000020,Negotiation,2022-04-01 09:58:40,2022-09-13 17:07:22,46595.09,0.86
PIPE-001188,ACC-000032,Prospecting,2022-11-02 20:38:45,2023-02-07 18:40:59,485393.75,0.2
PIPE-001189,ACC-000003,Development,2021-08-05 23:02:13,2022-01-14 08:01:55,309800.84,0
PIPE-001190,ACC-000061,Development,2022-02-04 12:21:04,2022-06-24 00:02:13,483778.37,0
PIPE-001191,ACC-000043,Development,2023-03-12 07:02:29,2023-07-22 21:03:24,142318.12,0
PIPE-001192,ACC-000014,Development,2023-08-08 11:20:07,2023-09-09 02:51:12,259261.3,0
PIPE-001193,ACC-000019,Negotiation,2021-10-10 11:59:21,2022-01-24 15:36:27,97087.23,0.92
PIPE-001194,ACC-000050,Closed Lost,2022-03-16 08:01:11,2022-05-24 18:59:18,217245.68,0
PIPE-001195,ACC-000001,Needs Analysis,2023-07-28 22:47:15,2024-01-21 13:46:45,341182.77,0.56
PIPE-001196,ACC-000017,Closed Lost,2025-01-26 21:47:55,2025-02-11 12:56:49,292738.15,0
PIPE-001197,ACC-000049,Qualification,2024-11-22 20:17:12,2025-02-01 17:43:21,74529.28,0.32
PIPE-001198,ACC-000029,Closed Lost,2023-06-01 11:52:16,2023-09-05 20:59:36,148005.32,0
PIPE-001199,ACC-000038,Closed Won,2022-06-24 06:06:01,2022-11-12 17:21:25,452892.89,1
PIPE-001200,ACC-000010,Qualification,2022-01-05 15:17:23,2022-04-09 21:16:28,73657.78,0.26
PIPE-001201,ACC-000001,Needs Analysis,2022-11-21 07:38:42,2023-01-08 01:10:18,325826.46,0.59
PIPE-001202,ACC-000033,Prospecting,2024-11-12 07:43:42,2025-01-31 03:47:48,414660.96,0.14
PIPE-001203,ACC-000016,Needs Analysis,2022-06-15 23:27:04,2022-10-13 04:55:39,127044.36,0.6
PIPE-001204,ACC-000037,Negotiation,2023-05-20 12:37:55,2023-09-03 04:39:46,476712.38,0.91
PIPE-001205,ACC-000027,Prospecting,2024-10-07 06:50:08,2024-12-21 13:34:57,493351.45,0.13
PIPE-001206,ACC-000026,Development,2024-04-11 18:32:57,2024-08-06 05:12:09,450206.89,0
PIPE-001207,ACC-000003,Closed Won,2021-09-03 05:02:21,2021-10-17 01:09:19,419495.13,1
PIPE-001208,ACC-000048,Proposal,2023-02-28 12:09:57,2023-03-24 02:53:24,485751.4,0.62
PIPE-001209,ACC-000032,Negotiation,2024-12-11 18:26:02,2025-05-27 23:59:00,96267.01,0.89
PIPE-001210,ACC-000060,Qualification,2023-09-24 09:39:37,2024-03-13 04:18:39,460292.91,0.26
PIPE-001211,ACC-000007,Negotiation,2022-09-08 04:20:01,2022-10-25 17:48:34,86646.83,0.94
PIPE-001212,ACC-000045,Needs Analysis,2024-02-07 01:04:51,2024-06-27 11:24:22,438833.57,0.5
PIPE-001213,ACC-000048,Closed Won,2023-03-25 18:52:05,2023-07-08 19:27:50,478962.39,1
PIPE-001214,ACC-000038,Qualification,2022-03-13 04:48:02,2022-04-14 05:45:10,330212.37,0.22
PIPE-001215,ACC-000040,Closed Won,2024-11-28 03:24:29,2025-03-22 17:26:38,186162.38,1
PIPE-001216,ACC-000034,Proposal,2023-09-06 21:10:35,2024-01-13 01:22:30,469290.75,0.61
PIPE-001217,ACC-000034,Development,2022-04-16 23:14:49,2022-05-28 06:29:59,399453.1,0
PIPE-001218,ACC-000027,Prospecting,2023-03-30 03:52:40,2023-07-22 10:24:08,22870.96,0.1
PIPE-001219,ACC-000031,Needs Analysis,2021-10-21 08:57:13,2022-02-13 05:25:56,48718.24,0.49
PIPE-001220,ACC-000009,Proposal,2022-12-02 11:08:25,2023-02-27 03:49:58,157081.88,0.7
PIPE-001221,ACC-000040,Development,2021-12-13 06:33:43,2022-03-16 16:41:01,126192.93,0
PIPE-001222,ACC-000049,Closed Won,2023-10-27 15:07:05,2023-12-07 22:46:10,339376.9,1
PIPE-001223,ACC-000023,Proposal,2021-07-14 12:09:28,2021-07-25 10:50:45,141520.54,0.62
PIPE-001224,ACC-000042,Closed Lost,2024-06-07 20:45:46,2024-07-16 13:32:36,55012.39,0
PIPE-001225,ACC-000036,Prospecting,2021-08-11 08:21:56,2021-12-12 11:49:15,8578.37,0.08
PIPE-001226,ACC-000022,Prospecting,2023-01-21 07:56:32,2023-04-05 21:52:04,343536.9,0.07
PIPE-001227,ACC-000039,Proposal,2022-10-20 23:06:04,2022-12-09 19:07:09,47395.63,0.75
PIPE-001228,ACC-000027,Development,2021-11-02 05:06:52,2022-01-04 15:56:24,58774.57,0
PIPE-001229,ACC-000041,Qualification,2023-11-05 00:07:45,2024-02-29 10:38:43,420332.12,0.27
PIPE-001230,ACC-000023,Proposal,2023-03-18 13:28:54,2023-07-04 01:08:19,331228.25,0.71
PIPE-001231,ACC-000031,Prospecting,2023-12-15 23:41:00,2024-04-28 07:23:49,168453.85,0.13
PIPE-001232,ACC-000053,Prospecting,2023-07-22 05:34:17,2024-01-03 11:30:11,8455.69,0.08
PIPE-001233,ACC-000044,Needs Analysis,2022-10-17 07:34:36,2023-01-27 12:08:16,421939.96,0.58
PIPE-001234,ACC-000056,Proposal,2022-02-14 14:12:53,2022-06-23 02:05:45,208885.15,0.78
PIPE-001235,ACC-000048,Needs Analysis,2024-12-21 19:30:37,2025-04-07 20:56:06,389390.14,0.49
PIPE-001236,ACC-000027,Prospecting,2023-06-02 22:11:57,2023-08-04 12:58:45,348644.17,0.15
PIPE-001237,ACC-000045,Qualification,2025-05-04 17:16:10,2025-09-07 18:07:55,226772.67,0.38
PIPE-001238,ACC-000054,Qualification,2023-10-09 12:02:07,2024-03-01 13:54:33,270966.76,0.38
PIPE-001239,ACC-000047,Needs Analysis,2022-05-18 22:48:58,2022-11-13 16:49:34,123676.32,0.57
PIPE-001240,ACC-000050,Closed Won,2024-05-25 16:42:19,2024-10-06 08:58:32,138548.1,1
PIPE-001241,ACC-000028,Closed Lost,2022-04-22 16:20:34,2022-09-17 07:19:18,172651.2,0
PIPE-001242,ACC-000004,Qualification,2021-11-26 15:28:52,2022-03-13 16:47:06,392876.22,0.25
PIPE-001243,ACC-000003,Negotiation,2025-04-06 03:14:51,2025-09-15 07:48:00,439642.96,0.86
PIPE-001244,ACC-000044,Prospecting,2024-04-11 04:38:12,2024-05-29 13:39:07,450633.83,0.17
PIPE-001245,ACC-000061,Closed Lost,2024-05-05 22:58:16,2024-09-04 01:23:39,495362.23,0
PIPE-001246,ACC-000023,Needs Analysis,2021-07-26 18:57:55,2021-12-19 14:01:44,8136.21,0.56
PIPE-001247,ACC-000022,Closed Won,2024-09-05 00:14:39,2024-10-01 04:52:49,150608.44,1
PIPE-001248,ACC-000039,Negotiation,2025-05-06 18:33:29,2025-10-19 15:23:46,4003.82,0.91
PIPE-001249,ACC-000002,Qualification,2021-11-10 05:38:15,2022-01-13 15:52:50,1102.01,0.38
PIPE-001250,ACC-000058,Closed Lost,2024-06-29 20:16:28,2024-10-04 09:32:05,20304.15,0
PIPE-001251,ACC-000049,Development,2022-07-05 19:05:08,2022-12-11 17:20:09,387879.03,0
PIPE-001252,ACC-000027,Needs Analysis,2024-03-14 06:30:34,2024-04-14 06:42:02,214609.75,0.41
PIPE-001253,ACC-000008,Prospecting,2021-07-08 11:03:08,2021-10-21 05:27:26,101892.76,0.1
PIPE-001254,ACC-000054,Development,2022-05-19 07:36:27,2022-10-03 15:00:19,199060.75,0
PIPE-001255,ACC-000012,Negotiation,2023-03-28 04:41:51,2023-09-23 08:04:00,98684.45,0.86
PIPE-001256,ACC-000010,Proposal,2021-11-30 12:30:32,2022-05-16 10:32:21,425193.76,0.71
PIPE-001257,ACC-000034,Negotiation,2024-07-20 19:51:11,2024-10-03 03:05:32,430341.62,0.88
PIPE-001258,ACC-000053,Prospecting,2024-06-24 05:50:56,2024-07-31 03:08:11,442149.51,0.18
PIPE-001259,ACC-000016,Negotiation,2022-02-04 05:20:05,2022-05-13 23:13:33,493469.61,0.9
PIPE-001260,ACC-000022,Closed Won,2023-06-27 08:11:48,2023-10-20 19:59:34,220913.43,1
PIPE-001261,ACC-000061,Needs Analysis,2022-09-20 12:10:39,2022-12-22 06:05:53,72992.82,0.45
PIPE-001262,ACC-000022,Proposal,2022-06-25 12:15:18,2022-07-13 09:31:53,182620.31,0.7
PIPE-001263,ACC-000052,Qualification,2021-10-06 05:31:05,2022-03-23 01:10:10,107155.66,0.34
